num_connectors,power_kw,charger_type,time_of_day,day_of_week,traffic_factor,population_density,popularity,occupancy_rate,weather_rain,waiting_time_minutes
6,150,1,16,2,0.9999001525784854,0.48167120427162574,4,0.18217789554390773,1,1.0
4,22,0,7,3,1.6642861622389749,0.14547857561436628,4,0.22206003822676956,0,3.0
2,22,0,13,3,1.295520186138817,0.2424721027540337,2,0.6443103671940237,0,3.0
2,11,0,12,2,1.1113261652995834,0.519151603886367,1,0.8184641381521438,0,3.4808546320606744
4,150,1,14,5,1.16436638742513,0.26478033565820835,4,0.6955087906914771,0,1.0
6,50,1,10,2,1.1948203948626788,0.6918931340256362,2,0.44400889813757505,0,1.0
2,50,1,14,6,1.0907970313026687,0.17756813298924798,2,0.8832489220781014,0,1.459736504216013
2,350,1,11,6,0.8060360995207081,0.05823163788757847,4,0.675491461919222,0,1.0
6,11,0,23,2,1.5566802630616454,0.44137304199112726,3,0.8348201738138162,0,4.0208710195066315
4,11,0,21,6,1.1445414809563073,0.12296478162698056,1,0.9038575106019784,1,4.9838363236816665
2,11,0,20,0,1.1958741281756606,0.24053597278886102,1,0.5299357220167586,0,3.861207997938371
2,22,0,8,3,1.6695360148486198,0.7475572159959444,3,0.5883421647940263,1,4.01029493115077
2,11,0,21,1,0.9791786841956036,0.5536521267843322,1,0.6668888512413673,0,4.300198931309879
4,50,1,14,5,1.313871331178526,0.239623549183686,4,0.9722987678700244,0,1.8976718323030783
2,22,0,0,5,0.951925329107504,0.21413534199714715,2,0.8059907521603626,1,4.2687959145608545
12,11,0,11,0,1.2302552906363595,0.334630552480417,2,0.034929993522122005,0,3.0
2,150,1,5,4,1.2003764365628393,0.24983803750619218,3,0.4292008489959943,0,1.0
2,22,0,0,1,1.3476502742850789,0.7445793494661742,4,0.8686976763099404,0,4.046982218999356
4,150,1,21,1,1.4520421794225833,0.3298851396899583,4,0.036374339739164485,0,1.0
8,22,0,18,1,1.005119727200082,0.4625803009238976,2,0.6302277446459664,0,3.3431167543547473
6,50,1,21,6,1.5041687101809795,0.4565059114138564,5,0.9450051433386772,0,2.1940056444421456
2,350,1,12,3,1.5218702346403281,0.3379412368324206,5,0.31189210789983524,1,1.0
4,11,0,5,4,1.0875036538266225,0.18809732904127882,1,0.7221576087264037,1,3.2571166435408676
4,50,1,16,0,1.1483543546492176,0.06469462652382414,1,0.31152427480707345,0,1.0
2,150,1,12,6,1.0264124700126402,0.2265518659374155,1,0.6400455106127492,0,1.0
2,50,1,8,4,1.0736396965390904,0.17796170651669121,4,0.9364784071538896,0,1.4022704177675143
2,22,0,7,5,0.8491310861874829,0.13523327907302443,2,0.3689521536653151,0,3.0
2,22,0,14,0,1.3443839430822975,0.12290144317157405,4,0.9601554943980068,0,4.066033573346705
8,150,1,17,6,0.7,0.03156869192279911,3,0.3821936388424906,0,1.0
2,150,1,1,3,0.9757262873093284,0.10761025674300989,2,0.39185654213116283,0,1.0
8,11,0,20,5,1.1384594872326081,0.2124587913692877,2,0.764202963793287,1,5.38208102397333
4,11,0,1,4,1.4749493326069847,0.1435673560871636,2,0.3608318331506497,0,3.0
4,22,0,10,1,1.0136888576745233,0.324946433167125,2,0.3278494740585157,1,3.0
4,22,0,0,4,1.2569629177756443,0.5674326857593733,1,0.18560059608535873,0,3.0
1,22,0,17,5,1.1297539713874423,0.10688510052453189,2,0.08897793461507919,1,3.6793320806016117
2,22,0,20,6,1.3862797251180834,0.29732396546572987,4,0.8376636446707726,0,5.786964776026273
1,11,0,6,6,1.2438964372393426,0.4025309287344321,2,0.4759471077929931,0,4.26814728274602
4,11,0,20,3,1.3575523470099304,0.08836196711654248,3,0.6510319831845072,0,4.178062152152813
2,350,1,16,3,1.0123412712113524,0.515552575640918,5,0.4780151333811731,0,1.0
6,11,0,15,3,0.896493776460416,0.30605085428580103,4,0.37429659077646626,1,3.0
2,22,0,6,0,1.2417820797633405,0.32335103100284707,4,0.40861258672766454,0,3.0
2,22,0,21,4,1.0280679952401846,0.07022782105836255,4,0.07940815618828467,1,3.0
2,350,1,6,1,1.1575809679624929,0.20716645530987876,1,0.6739140430145132,0,1.0
8,150,1,1,6,1.2293187350660224,0.3070692138691664,3,0.5122714489981176,0,1.0
4,150,1,4,1,1.4604768826636811,0.11731362365019729,2,0.06622469028335853,0,1.0
2,11,0,13,2,1.3466426608474997,0.08812738572207102,3,0.6285362042292311,0,3.3123438832477277
4,150,1,7,3,0.9797475818065073,0.2617783997578427,2,0.2096272551562185,0,1.0
1,50,1,11,5,0.8637444405606107,0.3990810947016503,1,0.13844987719305468,0,1.0
12,22,0,6,1,1.5768452761886118,0.20496471734682992,5,0.9770517751480146,0,3.0
4,50,1,5,3,0.7543350820064136,0.2857966012568406,1,0.07905271632434041,1,1.0
2,150,1,12,1,1.0368742880772372,0.30113467706029756,3,0.7298850713003764,0,1.0
4,150,1,21,4,1.3113112050805291,0.45376354447365835,1,0.6970047397619868,0,1.0
1,150,1,11,2,1.559690311737508,0.4074744455978693,3,0.5217306419121773,0,1.0
8,350,1,16,3,1.1025846187189512,0.1364065868241648,3,0.08543801386348149,0,1.0
2,22,0,15,0,1.1568357485677234,0.5709685111199198,3,0.2922120880602789,0,3.0
4,50,1,0,0,0.9312431446006436,0.5108134673155243,1,0.16128183778281224,1,1.0
2,11,0,6,1,1.181654028033801,0.3237598369287306,5,0.9834666207124956,0,4.93967533842523
4,150,1,2,6,0.86246150517478,0.2688189352403929,2,0.0990514271356796,0,1.0
6,11,0,5,4,0.9624287616953366,0.37796504300034284,5,0.012590873229061716,0,3.0
4,150,1,20,5,1.3409726385346201,0.3367024786808106,2,0.21884396451425447,0,1.0
4,22,0,2,6,1.0416057957845184,0.4364258819156045,1,0.7847012918505692,1,4.487562813012093
6,22,0,21,3,1.3793122305132675,0.08810353489031024,3,0.8439250328688878,0,3.0
1,11,0,2,2,1.1116232183377224,0.32569857712588346,2,0.7015362547168265,0,4.1983026540622435
2,22,0,7,4,0.8077899767822962,0.13857919607642913,2,0.43327407235715465,0,3.0
2,150,1,13,1,1.442091318927825,0.1922026211006348,1,0.7910712696217254,0,1.0
12,11,0,22,4,0.8211684787370278,0.15985331100596128,4,0.6771063856941526,0,3.0
2,50,1,8,2,0.9995531227848462,0.4859525339819802,2,0.9936686130784326,1,2.3548641648151665
4,11,0,4,4,1.100075229515464,0.6097989645794178,1,0.43918010811395625,0,3.2819912163323024
4,22,0,14,3,1.4014571551648016,0.14929587606018652,5,0.18773245535703176,0,3.0
2,11,0,16,1,1.0183787943274392,0.18128662157920264,4,0.06640143516663466,0,3.0
2,22,0,9,2,0.9183207093824789,0.046650526636796544,5,0.6240669760933858,1,3.2586252227404158
2,150,1,7,1,1.1906682678900988,0.5308826202728631,3,0.9345596171892678,1,1.6543301322994146
2,50,1,17,5,1.0965085691933452,0.07913082408837352,3,0.7859006647838154,0,3.114997366773247
2,22,0,5,3,1.0331523502402096,0.20698906522427857,2,0.7322928344695191,1,3.2455749797740054
1,50,1,16,2,1.2041213391219614,0.13329902586123552,5,0.5175974841363425,1,1.74509039972778
6,11,0,21,5,0.8491009461517169,0.2941647657283904,4,0.18025874809668174,1,3.0
8,22,0,3,5,0.7195398647585798,0.4420790506839454,5,0.27428788705934526,0,3.0
2,50,1,20,5,1.6846825268170642,0.23150847179533057,1,0.2821199006800508,0,1.0836334206422058
2,22,0,14,2,1.1760465233403943,0.22007955268482654,5,0.6650228588518263,0,3.0
1,150,1,9,1,1.1935452204905674,0.43932536006068773,2,0.8563533721791657,0,1.1115172478181234
4,50,1,22,4,0.9545026548307305,0.13077639481945666,5,0.136884080518493,0,1.0
6,150,1,12,4,1.3744247108735026,0.05949619270458599,1,0.03330058977107819,0,1.0
1,350,1,21,5,1.0166286849635382,0.29143142139148126,4,0.5114985597863856,0,1.0
2,11,0,0,0,0.7,0.2318747118791721,3,0.8977906034359084,0,4.360237079814823
6,22,0,21,0,1.008241664872842,0.31670896367663287,1,0.9611935919274063,0,3.423299304486991
4,22,0,21,2,1.0796467305188875,0.17038375253049684,1,0.4783869173820947,0,3.0
1,11,0,8,1,1.1074790989163716,0.45054740257514714,3,0.24976356489859775,0,3.0
4,150,1,4,2,1.1002470843138543,0.14614876100389118,5,0.766893186216853,1,1.0
2,150,1,10,1,0.9887713457559306,0.20305824961036786,2,0.16933621950810285,0,1.0
2,50,1,21,3,0.9646197350741579,0.2029170314867416,4,0.824009508785591,1,1.725191866376117
6,50,1,21,0,1.0755053333019922,0.11255017537684077,5,0.8692325196789821,0,1.28363404168881
6,11,0,22,2,0.7386309782410212,0.3419689619321795,3,0.31122302638873844,1,3.0
2,50,1,20,6,0.7,0.46958065511499114,2,0.18340597441021023,1,1.433091220038699
8,150,1,20,3,1.1745138724799096,0.12190369575885437,4,0.11130117052335409,0,1.0
2,50,1,3,4,1.1786837185662475,0.5570560105540162,2,0.6098664898184525,1,1.6083159224741759
6,22,0,19,0,1.3698501450134992,0.19184002157788307,3,0.9818676569528323,0,4.227510606770902
2,150,1,15,1,1.086108672407307,0.3226497317966866,2,0.44718799028384437,1,1.0
6,22,0,23,5,0.8515931967231176,0.6230472978278392,4,0.26360877453907106,0,3.0
8,50,1,17,4,0.7,0.2119850459409349,5,0.8276030234400871,0,1.3796828639749075
1,50,1,7,4,0.9274509810107834,0.7017261780009698,3,0.7133375991131506,0,2.411297503155733
8,22,0,1,3,1.2556299360143797,0.4558476059874705,2,0.07387210391790233,0,3.0
6,150,1,16,6,1.5103622258522305,0.33016963038791386,3,0.26050801168582916,0,1.0
6,150,1,9,2,1.1635213531928783,0.7523093060379347,4,0.37313964443982695,1,1.0
2,11,0,12,5,0.846602527415972,0.6870013966554537,4,0.21655693181040925,0,3.069906041085345
6,350,1,14,2,0.9300198493737324,0.17667059054678813,5,0.8829047150405311,1,1.0
6,50,1,8,3,0.9378235189839205,0.28930737419756125,4,0.18701078741599786,0,1.0
2,150,1,7,4,1.0485028496087971,0.4646759430353267,5,0.7930672569667931,1,1.0
8,150,1,5,0,1.4302238562487175,0.48830470469908827,1,0.7414151874523278,0,1.0
1,50,1,3,4,1.4497273625391953,0.24703635567588714,5,0.012132052372393454,1,1.0
1,150,1,17,3,1.1069360263062784,0.16055426252908261,2,0.279064119135205,0,1.0
4,11,0,23,4,1.1957675275283992,0.18837577439963574,1,0.5106954291654664,1,3.4646845258135186
4,11,0,2,5,0.9506105267816335,0.08829771805296123,4,0.21918683787618543,0,3.0
4,150,1,3,4,0.7225228889115733,0.040635097169864715,2,0.8179627236286336,0,1.0
1,150,1,20,4,1.5970845883656863,0.31374770924702505,2,0.13452681014758627,0,1.0
8,150,1,12,4,0.7,0.2689161810273773,2,0.16660630544590305,0,1.0
1,50,1,19,0,0.7,0.15979696757844541,4,0.5884335944523432,0,1.0159099410539592
1,50,1,10,1,1.5991014637899115,0.5469877477031255,4,0.023520134813221794,0,1.0
1,22,0,7,1,1.1541538511676117,0.488955757910439,2,0.9930748098332314,0,4.737156197000672
4,350,1,13,2,0.8685212732279892,0.3575166857005763,1,0.5303106265188254,1,1.0
8,22,0,13,1,1.3206759077723278,0.15108879357789298,2,0.6516119030988494,0,3.0
4,150,1,15,1,1.3432633265114944,0.13922753392277912,4,0.2527451894163948,1,1.0
6,50,1,13,1,0.8168285887130637,0.1300069291816759,4,0.9546126962760099,0,1.0
1,50,1,0,6,1.0167886558826063,0.27200681885747685,5,0.3343524333706286,1,1.3116508580018997
4,22,0,1,4,1.3690614659264302,0.3838853152349051,3,0.12783577358014375,0,3.0
2,350,1,19,6,0.9457735634073772,0.06748220238574751,1,0.45492066108254636,0,1.0
2,50,1,0,4,1.220540934653458,0.7152800662527401,5,0.1272885577841606,0,1.0
1,350,1,10,5,1.5062030465915681,0.1737704727416835,3,0.9621529944493231,0,1.7448079405887151
4,11,0,5,0,0.7,0.2990750527524825,4,0.504988040864267,1,3.0
4,50,1,14,6,1.0646879201678094,0.24104354200389128,3,0.6002304921851472,1,1.373840721437444
6,150,1,11,4,1.2154089996418722,0.19112875010680802,4,0.48440820965667897,1,1.0
2,150,1,4,4,0.7019876535141478,0.11687401989423861,2,0.2326778874190133,1,1.0
1,350,1,22,1,1.0175971524368828,0.09764334926947094,1,0.17031688056558358,1,1.0
4,11,0,11,0,1.4111246610354533,0.18730749192428375,4,0.9654588546003402,1,4.920989837007704
2,11,0,21,0,0.9739212128140275,0.42718256369362895,4,0.3173293630782046,0,3.0
6,50,1,13,1,0.7789183910285602,0.36124125184591305,4,0.05831247864496136,0,1.0
4,11,0,13,6,1.432707955790565,0.35456835985719204,3,0.5046863106681821,0,3.3139503831033816
2,350,1,18,1,1.261125423382608,0.17660688385448328,4,0.2440515184838511,0,1.0
8,22,0,4,0,1.1327859271238447,0.1313734514923932,2,0.7064132238696432,0,3.0
4,50,1,2,3,1.1254020432229943,0.08894784907562238,5,0.3779402570438172,0,1.0
1,11,0,17,1,1.4070706177762353,0.19273040119445042,5,0.9333825147206791,0,4.927312655360908
4,50,1,5,1,1.2236320812523072,0.3691151783386055,5,0.43558432409158376,0,1.0
2,22,0,8,0,1.3114030365671354,0.41254562894635327,4,0.6763540693306035,0,3.0
6,11,0,6,6,0.9768584012982287,0.34383093426352274,2,0.849259664519091,0,4.322430255704034
6,22,0,20,3,0.7,0.21190389085054198,3,0.8635457434552358,0,4.489355781012404
12,22,0,17,5,1.3054784250521136,0.19176934653444078,1,0.5537701478325292,0,3.1909127593864612
4,350,1,1,3,1.4252319804165454,0.2257989048752974,3,0.8035612228537623,1,1.0
2,22,0,19,2,1.093859508081879,0.3059966703174421,4,0.24782404968457672,0,3.0
6,50,1,9,3,1.3719391459483783,0.19347644666095543,2,0.6023583667493847,0,1.0
1,350,1,11,1,1.0661968017057706,0.42651613755364237,1,0.03321666457132677,1,1.0
4,150,1,1,4,1.1273252096703819,0.27455243943817015,4,0.3338427074199666,0,1.0
4,350,1,12,0,1.5881071970968181,0.34748541477728495,2,0.3458045804036909,0,1.0
1,350,1,7,5,1.0771199865733923,0.32609647554314064,3,0.8737241993304812,1,1.1310872953097115
2,50,1,22,1,1.0623576518616513,0.4569724385749856,2,0.47360638166243607,0,1.0
6,150,1,6,5,0.7,0.21504052178048205,2,0.740641963941326,1,1.585146221436647
6,11,0,2,0,1.322518289995248,0.21626286382498797,3,0.471131953243086,0,3.0
1,50,1,22,5,0.9725396586364232,0.23259522049659032,5,0.31393508933564673,0,1.0
1,150,1,7,3,1.186806252753173,0.278360244824884,1,0.9394822834206571,1,1.6389354156998341
2,50,1,20,0,1.0712402281418203,0.3461018531246256,3,0.6246190740704285,0,1.7329861174362255
6,150,1,0,1,1.0385518211270142,0.16361120571498589,1,0.6410429082987149,0,1.0
1,150,1,14,4,1.120567627534589,0.18696406252033687,4,0.49118927072612595,1,1.0
4,22,0,0,1,1.1397869151101478,0.32463286109182454,4,0.18573185768217337,1,3.0
1,150,1,11,6,1.444019764908806,0.37360310839148764,5,0.8349190934071555,0,1.3535455438230157
4,50,1,10,2,1.5300529641731446,0.39320268097976085,5,0.7384564283576964,0,1.234072178649484
2,22,0,15,0,1.3126787756103968,0.11942404523694346,3,0.3817400505417814,0,3.0
6,150,1,3,1,1.467888978367714,0.37875903542192324,3,0.9369228244332743,0,1.0
2,50,1,1,3,1.3635368676866788,0.4481409776997231,1,0.3439060152594695,0,1.0
4,150,1,22,3,1.273653525483955,0.5739518181976613,3,0.038964833956140255,0,1.0
2,50,1,2,6,1.5137857338233611,0.09157976364114992,5,0.26091074769391376,0,1.0
4,22,0,3,5,0.822881342268669,0.31401566348693716,5,0.3686392153123915,1,3.511260631355793
6,150,1,17,1,0.9788844496876907,0.3143322336678764,5,0.8201878774244039,0,1.0
1,50,1,11,5,0.9447746182859766,0.23003438388781003,1,0.7876302363665987,1,2.635652521037276
6,22,0,23,2,1.0746530208401353,0.37431098359603704,3,0.4324433986583921,0,3.0
4,11,0,0,0,1.3214750895210736,0.17660968869936686,3,0.7008863176597621,0,3.5771228061269675
1,150,1,2,2,0.8712241369533129,0.19760050464691778,1,0.22834788603295497,0,1.0
2,11,0,3,4,1.2756997992027763,0.19589201931457687,1,0.8906264636057278,0,3.9826220418634133
2,150,1,5,6,1.0032347703989404,0.11527799320276509,2,0.06137369964022821,0,1.0
4,22,0,16,5,1.063233986703264,0.25629451907602174,1,0.3987611378021094,0,3.2951465372000963
6,50,1,7,1,1.200103915858464,0.23205782272412342,3,0.8093220265074401,1,1.7699765616406662
1,350,1,17,5,1.5703120347653747,0.31359304397801785,3,0.5107486031203815,0,1.0892131644411585
4,11,0,15,2,0.971913236936468,0.41830252602534634,5,0.8137225540781752,0,3.737754489345238
6,50,1,20,6,1.129976651626641,0.09354263410012993,5,0.16617580097722562,0,1.0
8,150,1,5,4,0.8804436936007359,0.3687658323872218,2,0.25191163142044704,0,1.0
4,150,1,23,2,0.9695130709138194,0.4599920726615895,1,0.39893437562204626,1,1.0
8,50,1,18,4,0.8781646412688813,0.4428854727070815,4,0.85914603197818,0,1.7263279535400615
4,50,1,20,6,1.211196271991643,0.43458824291790565,2,0.9571586782814878,0,3.527707419335848
2,150,1,7,3,1.2563271923721946,0.42339912282876985,1,0.056790596096667256,0,1.0
6,150,1,3,3,1.3217623366809566,0.15873123051166885,3,0.9403868375086397,0,1.0
2,150,1,8,1,0.9615875722734146,0.32634275691210307,2,0.6982107400920716,1,1.0
2,22,0,7,2,1.2769857696362563,0.49546259747201515,2,0.48385286823458795,0,3.009734350603853
2,350,1,20,3,1.1782750195620044,0.4810385952330711,1,0.24379950824263585,1,1.0
6,50,1,18,5,1.135561875687168,0.6348878770660755,3,0.28381374908910995,0,1.0
6,11,0,0,6,0.8396442931230724,0.16161629452445644,1,0.6642112176337717,1,3.985031402596797
2,22,0,20,0,1.1883133748295287,0.2333619491973004,3,0.4204386482014235,0,3.1960051541317607
2,11,0,20,6,1.196239154977791,0.12038695016099567,3,0.03133952366288484,1,3.3866331524342175
2,11,0,3,5,1.1754321111355583,0.19675250964323918,5,0.9660888767754983,1,5.165271473886791
4,22,0,9,3,1.2500126893193022,0.14898741797365575,4,0.6657240972897333,1,3.423580697941256
2,11,0,7,3,1.3236489147673576,0.07851877076111537,5,0.7890677239891094,1,3.775294472609099
6,150,1,2,2,0.8754941727605701,0.23364528807133697,2,0.6431843893718354,0,1.0
2,11,0,11,4,1.0958259783929118,0.10294612637721177,2,0.7138833988523555,1,3.2549822780748072
2,22,0,8,0,1.278941900391061,0.15825287040542696,1,0.039219186192195665,0,3.0
1,11,0,2,0,1.0829012947812493,0.10776904395126269,1,0.3891999632199341,0,3.0
2,11,0,3,4,1.389855889265461,0.31213175197323617,1,0.9354056622634812,0,4.608642837135856
8,22,0,5,2,1.1725446241731412,0.529475731729423,5,0.9569592497628177,0,3.7518728083664996
2,50,1,8,3,0.7,0.38902861683811435,3,0.9195365599965364,0,1.4006688529988718
2,350,1,1,4,1.3598572297994234,0.15569118322106532,4,0.9987613030888947,1,1.0
2,150,1,1,6,1.1207241932861673,0.3580704058619752,2,0.07048237123773049,0,1.0
2,150,1,17,6,0.7075722917186783,0.2600554515225123,2,0.06372351815519595,1,1.0
1,11,0,20,6,1.0869275349283005,0.4838376258451836,1,0.9327762286738148,0,6.962665565588347
2,22,0,21,0,0.8329089053463465,0.5765935757347652,5,0.03041106046921893,0,3.0
4,11,0,2,0,1.3382828213985383,0.5128281232936182,1,0.885210037007076,1,4.724717815191869
4,150,1,2,6,1.1410397549634586,0.08835687037138551,5,0.8757829896787609,0,1.115441184780428
2,11,0,17,6,0.9190636587995584,0.042332267885866595,3,0.5412203849558889,1,4.700744482794942
2,50,1,5,6,1.352712014240715,0.16394321171807158,1,0.8803623166831687,1,1.814660672679385
8,22,0,0,3,1.264631416499062,0.2382549028246708,3,0.6877832828912352,0,3.0
2,22,0,14,3,1.0910588157436605,0.3294073551196758,2,0.17152851096441502,1,3.0
2,350,1,10,1,0.8386006401159097,0.22980284707190068,2,0.8441050339654816,1,1.0
2,150,1,9,5,0.9393815516158516,0.3988304170796581,2,0.401029119810982,0,1.0
2,150,1,3,4,0.9356355225734903,0.025914930382425896,3,0.2172576117213243,1,1.0
6,50,1,13,3,1.336624300816097,0.6948728224378685,1,0.9771509008924355,0,1.7047215453637108
2,150,1,1,1,0.7297756785889431,0.1166586509412051,5,0.6847613583925276,1,1.0
4,50,1,12,2,1.138191295859229,0.03128075492818455,5,0.18525206693281082,0,1.0
1,350,1,15,6,1.0874289023069783,0.25203508832146654,1,0.8705005002253097,0,1.0467861827499676
2,22,0,11,0,1.408884754443854,0.10117709168212569,4,0.8247393873221529,0,3.956044606885705
6,50,1,21,4,1.20818413941883,0.26898285424731694,5,0.10306792406746013,0,1.0
2,150,1,4,5,1.2838025712859171,0.24197651654805746,5,0.12671155657977629,1,1.0
4,22,0,18,2,1.0186599990674952,0.043656361177879216,1,0.22373764127246887,0,3.0
2,150,1,2,4,0.8422504531236845,0.1558899199416863,1,0.8997493053528122,0,1.0
4,350,1,20,4,1.0686310060308768,0.13121348408526845,1,0.7252251048241236,0,1.0
1,50,1,19,3,1.344290596481608,0.30446118889643514,4,0.9015020659770472,0,2.60494603179259
6,22,0,20,1,1.343722657787942,0.3792310942069858,3,0.8447744639911299,0,3.686799023617197
2,50,1,1,4,1.0423531072210759,0.3127137363072996,2,0.5329313823125872,0,1.0
6,150,1,16,5,0.9348140488378605,0.25837280624977255,3,0.05094075832877154,0,1.0
2,50,1,20,2,0.8858302187732032,0.14226111141186804,3,0.7208811854719798,0,1.6693318736330491
4,11,0,10,5,1.1158433493183597,0.3505192891630301,1,0.6169687194461442,0,4.244176116838645
2,50,1,0,4,1.1841377929298331,0.38097714351171097,1,0.2322149469147019,0,1.0
8,11,0,18,5,1.5182978782439396,0.449594943373345,1,0.9244295318081341,0,5.220773573489009
1,150,1,7,5,1.1808326894047185,0.1585052415075105,2,0.6869784600635972,1,1.0
2,22,0,10,6,1.3034414984517846,0.4279366232922108,3,0.8024525542223386,0,3.8975195416261634
2,50,1,7,1,0.9548830030239452,0.3186922344020127,2,0.7761111619720864,1,1.853732661369937
1,150,1,16,0,1.160425251232281,0.1938788877817707,5,0.12697484984323515,0,1.0
2,11,0,19,4,1.1850196138842162,0.26668891184893323,3,0.2796041312890455,0,3.1767027005719277
8,11,0,5,2,1.1148673680389054,0.6761934137498379,2,0.7613925008993921,1,4.370692537500766
12,22,0,6,6,1.1445453007825184,0.43104825754163967,2,0.5835715751611567,0,3.0
2,22,0,20,6,1.1815546169050264,0.24776717616479138,4,0.12491820643595697,0,3.0
8,22,0,12,0,1.2702592032735789,0.19052044702136905,2,0.4233822834290468,0,3.0
4,350,1,6,5,1.4422795108534403,0.5086242054126864,2,0.2391700922860196,1,1.0
2,150,1,10,0,0.7,0.5083355247592659,4,0.7473116673377572,0,1.0
4,150,1,9,3,1.4284343785346718,0.22296052878240308,2,0.13761693859934576,0,1.0
4,350,1,7,3,0.7222979709205057,0.4217030656611752,3,0.6131642878560654,0,1.0
12,22,0,9,4,1.227190705259188,0.46471603732216216,1,0.028092508766457525,0,3.0
2,22,0,21,6,1.7389072422721181,0.3376821447146242,3,0.6909815457809554,1,5.01795221482647
4,22,0,10,2,1.1393649278935545,0.14754713418962426,1,0.08936276082590344,0,3.0
1,150,1,19,3,1.1950047848536605,0.32715276979552305,4,0.1286032887202747,0,1.0
1,150,1,16,5,1.072435071519883,0.34309548694520825,2,0.4794060958395494,0,1.0
1,22,0,10,1,1.3168155868162341,0.5345456204975353,4,0.010726473294778827,0,3.0
12,22,0,15,1,1.2405521381599354,0.38179834763167914,4,0.9780518860818108,1,3.013011508939427
6,50,1,4,5,0.9809881888052321,0.18687118925326227,4,0.2703337645049477,0,1.0
6,50,1,9,0,1.1214117362037948,0.3113938955928443,3,0.0047676737383247625,0,1.0
4,150,1,19,5,0.8703908740556967,0.20890759544988513,4,0.8642729422796446,0,1.9865188058524597
2,22,0,4,0,1.120264644691921,0.37631032944198267,2,0.06660061461228406,1,3.0
2,350,1,19,0,1.0451569532708156,0.35180523979235634,5,0.8744183426577782,0,1.0
2,50,1,8,1,1.184135237897679,0.4881083959726009,4,0.7987375486366056,0,1.5540649008437195
2,150,1,2,3,0.9725215257145151,0.4674608774391969,1,0.12104369974559981,0,1.0
6,350,1,2,5,1.09639207747845,0.5499024347841667,2,0.11309188308780516,0,1.0
4,350,1,9,3,1.152193193797036,0.55231649148189,2,0.7424483363900396,0,1.0
1,11,0,6,4,1.169604424489164,0.29427061882716243,5,0.7851908073647119,0,3.8034311485628836
1,22,0,1,2,1.2185709289264606,0.20634204584677235,2,0.3757802313441245,0,3.0
1,50,1,7,1,1.1064580836797533,0.26379293310051766,2,0.8764169350501079,1,1.58333821698191
2,50,1,11,6,0.9533265852670758,0.42620976903762287,4,0.1984353411797256,0,1.0
8,50,1,21,0,1.1705183181623944,0.10215357232545985,5,0.6107938130271948,0,1.0
4,350,1,8,2,1.1052855436010591,0.738001346244224,4,0.41539117936803893,0,1.0
6,11,0,10,0,1.4061614105268023,0.5451308641700221,5,0.3336578305198701,0,3.0
2,50,1,18,2,1.4376853752275898,0.2636137660395544,5,0.5375423072225011,1,1.814622348781086
2,11,0,19,2,0.8069798911407445,0.218490074853522,4,0.3027660219259266,0,3.1209324600713213
1,150,1,22,3,1.3042886371044378,0.4230286964805734,2,0.2228288759813385,1,1.0
6,350,1,16,6,1.354436040272477,0.08714865003146595,3,0.5405090581653448,0,1.0
6,50,1,12,4,0.813542176033965,0.5082115786421696,4,0.5274421077129153,1,1.0
2,11,0,0,4,1.2948682047281783,0.13775305736143312,5,0.8104682186182646,0,3.0
4,150,1,0,0,1.3739887294415751,0.1526533505926768,4,0.650617950381528,1,1.0
2,150,1,7,1,0.9125883405303523,0.1750006174894235,2,0.33458979139694245,0,1.0
4,22,0,12,4,1.0909145942197402,0.343489759257789,3,0.6875525643980415,0,3.028534289939444
8,150,1,5,1,1.1965799839550553,0.30700453862383226,2,0.11663638034296098,1,1.0
4,350,1,2,0,1.2926145150248194,0.19776979604699627,5,0.18153664620443166,1,1.0
4,50,1,15,1,0.902890147388099,0.2586133289890333,5,0.586273377931038,0,1.0
1,50,1,9,2,1.439251674453903,0.22830666137176123,5,0.5568787062839042,1,1.2852078539757568
1,22,0,6,2,0.7,0.4802451538654692,5,0.5302092356682567,1,3.4573553913258985
2,50,1,21,0,1.4809363872313748,0.14051246259860906,3,0.6342083359799886,0,1.0
1,50,1,20,1,1.2875668669474796,0.37934480479261495,3,0.1542590623445813,1,1.0
4,22,0,2,6,0.9945571222142988,0.42447109805430894,5,0.8012469756853637,0,3.7788341004681367
4,11,0,13,6,1.36610146067677,0.2540961973744656,4,0.8754292243835192,1,5.129853965136255
1,22,0,15,1,0.8880502390994675,0.37190969022391357,1,0.5210727915343698,0,3.0981496693120563
6,11,0,3,0,1.1787340135984687,0.23279906857321286,4,0.6848345595127778,1,3.553230969853013
2,50,1,12,6,1.2096262184521487,0.08322965523323793,4,0.8196751081690685,0,1.7871700449806396
2,50,1,0,4,1.2090337034897536,0.36413066932866484,5,0.6502753119408133,1,1.593825255477668
2,50,1,4,3,0.9400706107211633,0.4109777976082158,3,0.43447762192969763,0,1.0
2,22,0,17,4,1.0259807069106055,0.37592602843640344,3,0.6832251426434202,1,3.9161328877602974
2,50,1,11,5,1.1816862165377038,0.2710843683759485,4,0.9307521540612166,1,3.5320219209623183
2,150,1,10,3,0.9683140642583552,0.6217760998515133,4,0.28655449071114736,0,1.0
2,50,1,8,1,1.217863198569152,0.047974565296682835,4,0.8012133228921678,0,1.0698620779895958
12,350,1,6,3,0.9964685079433553,0.3195629940779922,5,0.9973778594868125,0,1.0
